Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent
249,DAWOOD KHAN,National T-20 2024,6,1,5,1,132,7,120,135,4,105,29,34,4,YES,,,,,,,
249,DAWOOD KHAN,National T-20 2024,14,2,5,3,116,6,120,184,7,120,14,17,4,YES,,,,,,,
249,DAWOOD KHAN,National T-20 2024,22,1,5,2,100,8,120,102,2,84,6,17,4,YES,,,,,,,
250,MOHAMMAD FAROOQ,National T-20 2024,11,2,3,4,149,10,120,154,6,103,51,26,1,YES,,,,,,,
250,MOHAMMAD FAROOQ,National T-20 2024,18,1,3,1,107,10,109,110,3,86,8,7,1,YES,,,,,,,
250,MOHAMMAD FAROOQ,National T-20 2024,27,2,3,2,93,10,103,167,7,120,0,2,1,YES,,,,,,,
251,MOHAMMAD NAEEM,National T-20 2024,11,2,3,4,149,10,120,154,6,103,30,20,2,YES,,18,22,0,0,0,
251,MOHAMMAD NAEEM,National T-20 2024,18,1,3,1,107,10,109,110,3,86,39,18,2,YES,,2,8,0,0,0,
251,MOHAMMAD NAEEM,National T-20 2024,27,2,3,2,93,10,103,167,7,120,1,2,2,YES,,6,12,1,0,1,
252,MAAZ KHAN,National T-20 2024,11,2,3,4,149,10,120,154,6,103,,,,,,24,11,4,0,"3,4,6,9",
252,MAAZ KHAN,National T-20 2024,18,1,3,1,107,10,109,110,3,86,7,12,10,,,24,30,1,0,3,
252,MAAZ KHAN,National T-20 2024,27,2,3,2,93,10,103,167,7,120,4,9,10,,,12,17,0,0,0,
253,MOHAMMAD USMAN,National T-20 2024,11,2,3,4,149,10,120,154,6,103,15,14,6,,,,,,,,
253,MOHAMMAD USMAN,National T-20 2024,18,1,3,1,107,10,109,110,3,86,2,3,4,,,,,,,,
253,MOHAMMAD USMAN,National T-20 2024,27,2,3,2,93,10,103,167,7,120,,,,,,,,,,,
254,SAMIULLAH JRN,National T-20 2024,11,2,3,4,149,10,120,154,6,103,4,9,4,YES,,,,,,,
254,SAMIULLAH JRN,National T-20 2024,18,1,3,1,107,10,109,110,3,86,11,15,4,YES,,,,,,,
254,SAMIULLAH JRN,National T-20 2024,27,2,3,2,93,10,103,167,7,120,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
255,USAMA AHMED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
256,AZAZ KHAN,National T-20 2024,11,2,3,4,149,10,120,154,6,103,4,5,7,YES,,,,,,,
256,AZAZ KHAN,National T-20 2024,18,1,3,1,107,10,109,110,3,86,4,11,5,YES,,,,,,,
256,AZAZ KHAN,National T-20 2024,27,2,3,2,93,10,103,167,7,120,1,3,7,YES,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
257,SAEEDULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
258,ASIF AFRIDI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
259,JAMSHAD ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
260,ARSHADULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
261,Awais Akram Minhas,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
261,Awais Akram Minhas,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
261,Awais Akram Minhas,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
262,Hassan Raza,National T-20 2024,11,1,4,3,149,10,120,154,6,103,33,30,1,YES,,,,,,,
262,Hassan Raza,National T-20 2024,17,1,4,2,164,8,120,168,5,110,12,13,1,YES,,,,,,,
262,Hassan Raza,National T-20 2024,28,1,4,1,137,6,120,143,2,87,39,42,1,YES,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
263,Abdul Rehman muzammil,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
264,Usman Salahuddin,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
265,HUSNAIN SHAMIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
266,QAZI MEHMOOD ARBQAN,National T-20 2024,11,1,4,3,149,10,120,154,6,103,4,8,7,yes,,,,,,,
266,QAZI MEHMOOD ARBQAN,National T-20 2024,17,1,4,2,164,8,120,168,5,110,9,11,4,yes,,,,,,,
266,QAZI MEHMOOD ARBQAN,National T-20 2024,28,1,4,1,137,6,120,143,2,87,,,,,,,,,,,
267,MUHAMMAD HAIDER,National T-20 2024,11,1,4,3,149,10,120,154,6,103,5,11,5,yes,,,,,,,
267,MUHAMMAD HAIDER,National T-20 2024,17,1,4,2,164,8,120,168,5,110,,,,,,,,,,,
267,MUHAMMAD HAIDER,National T-20 2024,28,1,4,1,137,6,120,143,2,87,1,2,6,yes,,,,,,,
268,USMAN MAROOF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,0,3,2,yes,,,,,,,
268,USMAN MAROOF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,40,22,3,yes,,,,,,,
268,USMAN MAROOF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,9,8,4,yes,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,10,7,10,yes,,24,27,2,0,"2,6",
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,14,11,7,yes,,18,32,0,0,0,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,,,,,,18,27,1,0,3,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,11,1,4,3,149,10,120,154,6,103,12,10,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,17,1,4,2,164,8,120,168,5,110,3,14,6,YES,,,,,,,
269,SAAD ASIF,National T-20 2024,28,1,4,1,137,6,120,143,2,87,7,11,3,YES,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
270,BASIT ALI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
271,NADEEM KHALIL,National T-20 2024,11,1,4,3,149,10,120,154,6,103,5,14,4,yes,,12,24,1,0,1,
271,NADEEM KHALIL,National T-20 2024,17,1,4,2,164,8,120,168,5,110,,,,,,,,,,,
271,NADEEM KHALIL,National T-20 2024,28,1,4,1,137,6,120,143,2,87,,,,,,,,,,,
272,ROHAN QADRI,National T-20 2024,11,1,4,3,149,10,120,154,6,103,,,,,,,,,,,
272,ROHAN QADRI,National T-20 2024,17,1,4,2,164,8,120,168,5,110,,,,,,6,7,1,0,5,
272,ROHAN QADRI,National T-20 2024,28,1,4,1,137,6,120,143,2,87,,,,,,15,28,0,0,0,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
273,MOHAMMAD AMMAR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
274,ALI ABBAS,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
275,SHADAB MAJEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
276,RAJA FARHAN KHAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
277,FAIZAN SALEEM,National T-20 2024,11,1,4,3,149,10,120,154,6,103,3,2,11,NO,,24,46,0,0,0,
277,FAIZAN SALEEM,National T-20 2024,17,1,4,2,164,8,120,168,5,110,4,1,10,NO,,20,35,0,0,0,
277,FAIZAN SALEEM,National T-20 2024,28,1,4,1,137,6,120,143,2,87,,,,,,,,,,,
278,AQIB LIAQAT,National T-20 2024,11,1,4,3,149,10,120,154,6,103,8,6,8,Yes,,24,18,2,0,"3,4",
278,AQIB LIAQAT,National T-20 2024,17,1,4,2,164,8,120,168,5,110,24,10,8,Yes,,24,32,0,0,0,
278,AQIB LIAQAT,National T-20 2024,28,1,4,1,137,6,120,143,2,87,24,9,7,No,,18,29,0,0,0,
279,NAVEED MALIK,National T-20 2024,17,1,4,2,164,8,120,168,5,110,0,1,5,Yes,,24,28,2,0,"3,6",
279,NAVEED MALIK,National T-20 2024,28,1,4,1,137,6,120,143,2,87,2,3,5,Yes,,12,18,0,0,0,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
280,MUHAMMAD MAOOZ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
281,NAJAM NASEER KIYANI,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
282,HAMAD ISMAL,National T-20 2024,17,2,3,4,154,6,103,149,10,120,,,,,,,,,,,
282,HAMAD ISMAL,National T-20 2024,18,1,3,1,107,10,109,110,3,86,,,,,,,,,,,
282,HAMAD ISMAL,National T-20 2024,27,2,3,2,93,10,104,167,6,120,,,,,,,,,,,
283,RAEES AHMAD,National T-20 2024,8,1,1,4,199,4,120,139,8,120,20,10,6,YES,,,,,,,
283,RAEES AHMAD,National T-20 2024,15,1,1,3,207,3,120,183,10,116,53,39,4,YES,,,,,,,
283,RAEES AHMAD,National T-20 2024,23,1,1,2,134,10,118,135,2,99,3,8,4,YES,,,,,,,
283,RAEES AHMAD,National T-20 2024,QF3,1,1,2,138,7,120,140,7,116,18,10,6,NO,,,,,,,
284,IBTISAM REHMAN,National T-20 2024,8,1,1,4,199,4,120,139,8,120,,,,,,18,17,2,0,"6,8",
284,IBTISAM REHMAN,National T-20 2024,15,1,1,3,207,3,120,183,10,116,,,,,,,,,,,
284,IBTISAM REHMAN,National T-20 2024,23,1,1,2,134,10,118,135,2,99,,,,,,,,,,,
284,IBTISAM REHMAN,National T-20 2024,QF3,1,1,2,138,7,120,140,7,116,6,8,7,YES,,20,31,0,0,0,
285,ATIQ UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
285,ATIQ UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
285,ATIQ UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
285,ATIQ UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
285,ATIQ UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
285,ATIQ UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
