Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,5
146,Zubair Khan,President's Trophy Grade-I 2024,33,2,9,7,147,10,419,346,10,617,,,,,,,,,,,
146,Zubair Khan,President's Trophy Grade-I 2024,,4,,,306,10,453,110,3,96,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,7,1,1,4,546,10,769,466,10,764,,,,Did Not Play,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,3,,,360,3,462,,,,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,13,1,1,2,301,10,177,279,10,521,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,3,,,321,10,454,162,10,389,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,27,2,1,6,213,10,377,171,10,322,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,4,,,131,1,155,171,10,391,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,29,2,1,5,251,10,419,292,10,555,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,4,,,,,,233,4,342,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,40,1,1,3,393,10,614,348,10,529,73,113,4,Caught,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,3,,,195,10,318,214,10,387,25,48,4,Run out,,,,,,,
147,Sajjad Ibraheem,QAT 2024,46,2,1,2,182,10,208,410,10,799,14,10,1,Caught,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,4,,,,,,182,10,208,44,57,1,Bowled,,,,,,,
147,Sajjad Ibraheem,QAT 2024,47,1,1,2,332,10,494,217,10,339,15,40,3,Caught,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,3,,,141,10,240,131,10,141,27,34,3,Bowled,,,,,,,
147,Sajjad Ibraheem,QAT 2024,49,1,2,1,258,10,481,245,10,510,,,,,,,,,,,
147,Sajjad Ibraheem,QAT 2024,,3,,,159,10,359,176,9,278,,,,,,,,,,,
147,Sajjad Ibraheem,President's Cup One-Day 2024,5,1,3,2,351,10,292,351,10,287,,,,Did not play,,,,,,,
147,Sajjad Ibraheem,President's Cup One-Day 2024,8,2,3,4,297,5,282,295,8,300,,,,,,,,,,,
147,Sajjad Ibraheem,President's Cup One-Day 2024,14,2,3,5,178,10,232,182,5,199,61,61,5,no,,,,,,,
147,Sajjad Ibraheem,President's Cup One-Day 2024,15,1,3,1,220,10,265,224,8,258,11,15,6,yes,,,,,,,
148,Mehran Ibrahim,QAT 2024,7,1,1,4,546,10,769,466,10,764,12,27,6,Caught,,,,,,,
148,Mehran Ibrahim,QAT 2024,,3,,,360,3,462,,,,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,13,1,1,2,301,10,177,279,10,521,5,15,6,Caught,,,,,,,
148,Mehran Ibrahim,QAT 2024,,3,,,321,10,454,162,10,389,55,88,7,Caught,,,,,,,
148,Mehran Ibrahim,QAT 2024,27,2,1,6,213,10,377,171,10,322,,,,Did not play,,,,,,,
148,Mehran Ibrahim,QAT 2024,,4,,,131,1,155,171,10,391,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,29,2,1,5,251,10,419,292,10,555,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,,4,,,,,,233,4,342,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,40,1,1,3,393,10,614,348,10,529,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,,3,,,195,10,318,214,10,387,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,46,2,1,2,182,10,208,410,10,799,13,27,5,Caught,,,,,,,
148,Mehran Ibrahim,QAT 2024,,4,,,,,,182,10,208,11,17,5,Caught,,,,,,,
148,Mehran Ibrahim,QAT 2024,47,1,1,2,332,10,494,217,10,339,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,,3,,,141,10,240,131,10,141,,,,,,,,,,,
148,Mehran Ibrahim,QAT 2024,49,1,2,1,258,10,481,245,10,510,31,65,5,Bowled,,,,,,,
148,Mehran Ibrahim,QAT 2024,,3,,,159,10,359,176,9,278,32,69,5,LBW,,,,,,,
149,Batting in,QAT 2024,7,1,1,4,546,10,769,466,10,764,,,Did Not Play,,,,,,,,
149,Batting in,QAT 2024,,3,,,360,3,462,,,,,,,,,,,,,,
149,Batting in,QAT 2024,13,1,1,2,301,10,177,279,10,521,,,,,,,,,,,
149,Batting in,QAT 2024,,3,,,321,10,454,162,10,389,,,,,,,,,,,
149,Batting in,QAT 2024,27,2,1,6,213,10,377,171,10,322,,,,,,,,,,,
149,Batting in,QAT 2024,,4,,,131,1,155,171,10,391,,,,,,,,,,,
149,Batting in,QAT 2024,29,2,1,5,251,10,419,292,10,555,,,,,,,,,,,
149,Batting in,QAT 2024,,4,,,,,,233,4,342,,,,,,,,,,,
149,Batting in,QAT 2024,40,1,1,3,393,10,614,348,10,529,,,,,,,,,,,
149,Batting in,QAT 2024,,3,,,195,10,318,214,10,387,,,,,,,,,,,
149,Batting in,QAT 2024,46,2,1,2,182,10,208,410,10,799,20,44,7,Caught,,,,,,,
149,Batting in,QAT 2024,,4,,,,,,182,10,208,22,31,7,Bowled,,,,,,,
149,Batting in,QAT 2024,47,1,1,2,332,10,494,217,10,339,,,,,,,,,,,
149,Batting in,QAT 2024,,3,,,141,10,240,131,10,141,,,,,,,,,,,
149,Batting in,QAT 2024,49,1,2,1,258,10,481,245,10,510,15,59,7,Caught,,,,,,,
149,Batting in,QAT 2024,,3,,,159,10,359,176,9,278,4,20,7,Caught,,,,,,,
149,Batting in,President's Cup One-Day 2024,1,2,4th in Group,1st in Group,250,7,270,320,8,300,,,,Did not play,,,,,,,
149,Batting in,President's Cup One-Day 2024,7,2,4th in Group,5th in Group,254,8,296,252,9,300,,,,,,,,,,,
149,Batting in,President's Cup One-Day 2024,10,1,4th in Group,3rd in Group,295,8,300,297,5,282,3,4,8,yes,,,,,,,
149,Batting in,President's Cup One-Day 2024,16,1,4th in Group,2nd in Group,248,10,266,252,4,222,,,,,,,,,,,
149,Batting in,President's Trophy 2024,2,1,4th in Group,2nd in Group,171,10,373,172,10,325,,,,,Did not play,,,,,,
149,Batting in,President's Trophy 2024,,3,,,369,10,666,240,9,536,,,,,,,,,,,
149,Batting in,President's Trophy 2024,5,1,4th in Group,7th in Group,197,10,389,198,10,433,,,,,,,,,,,
149,Batting in,President's Trophy 2024,,3,,,178,10,604,180,3,268,,,,,,,,,,,
149,Batting in,President's Trophy 2024,11,1,4th in Group,5th in Group,346,10,734,208,9,480,,,,,,,,,,,
149,Batting in,President's Trophy 2024,,3,,,182,10,305,258,9,390,,,,,,,,,,,
149,Batting in,President's Trophy 2024,16,1,4th in Group,3rd in Group,80,10,205,145,10,233,,,,,,,,,,,
149,Batting in,President's Trophy 2024,,3,,,266,10,647,149,10,250,,,,,,,,,,,
149,Batting in,President's Trophy 2024,18,1,4th in Group,9th in Group,187,10,289,325,10,588,,,,,,,,,,,
149,Batting in,President's Trophy 2024,,3,,,292,10,377,159,4,219,,,,,,,,,,,
149,Batting in,President's Trophy 2024,27,1,4th in Group,6th in Group,238,10,514,174,10,325,13,26,8,yes,,,,,,,
149,Batting in,President's Trophy 2024,,3,,,165,10,288,200,10,373,2,8,8,yes,,,,,,,
149,Batting in,President's Trophy 2024,29,1,4th in Group,1st in Group,278,10,557,273,10,471,,,,,Did not play,,,,,,
149,Batting in,President's Trophy 2024,,3,,,249,10,473,259,4,322,,,,,,,,,,,
149,Batting in,President's Trophy 2024,34,1,4th in Group,8th in Group,431,10,666,293,10,476,,,,,,,,,,,
149,Batting in,President's Trophy 2024,,3,,,256,3,353,284,10,587,,,,,,,,,,,
150,Azam Khan,QAT 2024,7,1,1,4,546,10,769,466,10,764,58,63,8,Not out,,186,116,1,4,8,
150,Azam Khan,QAT 2024,,3,,,360,3,462,,,,,,,,,,,,,,
150,Azam Khan,QAT 2024,13,1,1,2,301,10,177,279,10,521,,,,Did not play,,,,,,,
150,Azam Khan,QAT 2024,,3,,,321,10,454,162,10,389,,,,,,,,,,,
150,Azam Khan,QAT 2024,27,2,1,6,213,10,377,171,10,322,,,,,,,,,,,
150,Azam Khan,QAT 2024,,4,,,131,1,155,171,10,391,,,,,,,,,,,
150,Azam Khan,QAT 2024,29,2,1,5,251,10,419,292,10,555,,,,,,,,,,,
150,Azam Khan,QAT 2024,,4,,,,,,233,4,342,,,,,,,,,,,
150,Azam Khan,QAT 2024,40,1,1,3,393,10,614,348,10,529,,,,,,,,,,,
150,Azam Khan,QAT 2024,,3,,,195,10,318,214,10,387,,,,,,,,,,,
150,Azam Khan,QAT 2024,46,2,1,2,182,10,208,410,10,799,,,,,,,,,,,
150,Azam Khan,QAT 2024,,4,,,,,,182,10,208,,,,,,,,,,,
150,Azam Khan,QAT 2024,47,1,1,2,332,10,494,217,10,339,,,,,,,,,,,
150,Azam Khan,QAT 2024,,3,,,141,10,240,131,10,141,,,,,,,,,,,
150,Azam Khan,QAT 2024,49,1,2,1,258,10,481,245,10,510,,,,,,,,,,,
150,Azam Khan,QAT 2024,,3,,,159,10,359,176,9,278,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,7,1,1,4,546,10,769,466,10,764,4,5,11,Bowled,,126,89,3,4,"2,3,7",
151,Moazzam Umar,QAT 2024,,3,,,360,3,462,,,,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,13,1,1,2,301,10,177,279,10,521,2,2,11,Not out,,96,57,2,4,"2,4",
151,Moazzam Umar,QAT 2024,,3,,,321,10,454,162,10,389,3,18,4,Bowled,,48,21,0,4,0,
151,Moazzam Umar,QAT 2024,27,2,1,6,213,10,377,171,10,322,,,,Did not play,,,,,,,
151,Moazzam Umar,QAT 2024,,4,,,131,1,155,171,10,391,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,29,2,1,5,251,10,419,292,10,555,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,,4,,,,,,233,4,342,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,40,1,1,3,393,10,614,348,10,529,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,,3,,,195,10,318,214,10,387,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,46,2,1,2,182,10,208,410,10,799,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,,4,,,,,,182,10,208,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,47,1,1,2,332,10,494,217,10,339,5,8,10,Run out,,30,15,0,1,0,
151,Moazzam Umar,QAT 2024,,3,,,141,10,240,131,10,141,0,3,11,Run out,,18,19,0,0,0,
151,Moazzam Umar,QAT 2024,49,1,2,1,258,10,481,245,10,510,,,,,,,,,,,
151,Moazzam Umar,QAT 2024,,3,,,159,10,359,176,9,278,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,7,1,1,4,546,10,769,466,10,764,,,,Did not play,,,,,,,
152,Hilal Ahmed,QAT 2024,,3,,,360,3,462,,,,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,13,1,1,2,301,10,177,279,10,521,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,,3,,,321,10,454,162,10,389,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,27,2,1,6,213,10,377,171,10,322,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,,4,,,131,1,155,171,10,391,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,29,2,1,5,251,10,419,292,10,555,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,,4,,,,,,233,4,342,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,40,1,1,3,393,10,614,348,10,529,0,1,11,Run out,,48,49,0,0,0,
152,Hilal Ahmed,QAT 2024,,3,,,195,10,318,214,10,387,2,5,11,Not out,,36,14,1,2,4,
152,Hilal Ahmed,QAT 2024,46,2,1,2,182,10,208,410,10,799,1,10,11,Not out,,90,44,1,3,3,
152,Hilal Ahmed,QAT 2024,,4,,,,,,182,10,208,0,6,11,Not out,,,,,,,
152,Hilal Ahmed,QAT 2024,47,1,1,2,332,10,494,217,10,339,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,,3,,,141,10,240,131,10,141,,,,,,,,,,,
152,Hilal Ahmed,QAT 2024,49,1,2,1,258,10,481,245,10,510,0,4,11,Not out,,66,29,0,3,0,
152,Hilal Ahmed,QAT 2024,,3,,,159,10,359,176,9,278,0,12,11,Caught,,,,,,,
153,Lateefullah,National T-20 2024,9,1,4,3,138,9,127,140,3,103,,,,,,,,,,,
153,Lateefullah,National T-20 2024,20,1,4,5,129,7,123,114,7,124,15,10,6,Not out,,,,,,,
153,Lateefullah,National T-20 2024,28,1,4,1,86,8,122,88,0,56,5,9,6,Caught,,,,,,,
153,Lateefullah,National T-20 2024,32,2,4,2,113,10,133,239,2,124,5,11,2,Caught,,,,,,,
154,Usman Khan Shinwari,National T-20 2024,9,1,4,3,138,9,127,140,3,103,0,1,10,Caught,,18,27,,,,
154,Usman Khan Shinwari,National T-20 2024,20,1,4,5,129,7,123,114,7,124,3,4,9,Not out,,18,19,,,,
154,Usman Khan Shinwari,National T-20 2024,28,1,4,1,86,8,122,88,0,56,2,7,9,Caught,,18,15,,,,
154,Usman Khan Shinwari,National T-20 2024,32,2,4,2,113,10,133,239,2,124,8,9,10,Caught,,24,42,,,,
155,Shamraiz Khan,National T-20 2024,9,1,4,3,138,9,127,140,3,103,,,,,,,,,,,
155,Shamraiz Khan,National T-20 2024,20,1,4,5,129,7,123,114,7,124,25,24,5,Caught,,,,,,,
155,Shamraiz Khan,National T-20 2024,28,1,4,1,86,8,122,88,0,56,25,29,5,Caught,,,,,,,
155,Shamraiz Khan,National T-20 2024,32,2,4,2,113,10,133,239,2,124,0,2,5,LBW,,,,,,,
156,Mohammad Javed,National T-20 2024,9,1,4,3,138,9,127,140,3,103,,,,,,,,,,,
156,Mohammad Javed,National T-20 2024,20,1,4,5,129,7,123,114,7,124,,,,,,,,,,,
156,Mohammad Javed,National T-20 2024,28,1,4,1,86,8,122,88,0,56,,,,,,,,,,,
156,Mohammad Javed,National T-20 2024,32,2,4,2,113,10,133,239,2,124,2,5,6,Bowled,,18,39,,,,
157,Ehsanullah,National T-20 2024,9,1,4,3,138,9,127,140,3,103,1,4,9,Caught,,6,15,,,,
157,Ehsanullah,National T-20 2024,20,1,4,5,129,7,123,114,7,124,,,,,,,,,,,
157,Ehsanullah,National T-20 2024,28,1,4,1,86,8,122,88,0,56,,,,,,,,,,,
157,Ehsanullah,National T-20 2024,32,2,4,2,113,10,133,239,2,124,,,,,,,,,,,
158,Bohar Aman,National T-20 2024,9,1,4,3,138,9,127,140,3,103,,,,,,,,,,,
158,Bohar Aman,National T-20 2024,20,1,4,5,129,7,123,114,7,124,,,,,,,,,,,
158,Bohar Aman,National T-20 2024,28,1,4,1,86,8,122,88,0,56,,,,,,,,,,,
158,Bohar Aman,National T-20 2024,32,2,4,2,113,10,133,239,2,124,0,1,8,Bowled,,20,44,,,,
159,Abdul Hameed,National T-20 2024,9,1,4,3,138,9,127,140,3,103,,,,,,,,,,,
159,Abdul Hameed,National T-20 2024,20,1,4,5,129,7,123,114,7,124,,,,,,24,20,1,,,
159,Abdul Hameed,National T-20 2024,28,1,4,1,86,8,122,88,0,56,,,,,,6,5,,,,
159,Abdul Hameed,National T-20 2024,32,2,4,2,113,10,133,239,2,124,,,,,,,,,,,
160,Shahbaz Khan,QAT 2024,7,1,5,4,147,10,297,60,10,161,47,100,5,no,,,,,,,
160,Shahbaz Khan,QAT 2024,,3,,,115,10,236,206,1,414,7,31,5,yes,,,,,,,
160,Shahbaz Khan,QAT 2024,18,1,5,1,263,10,453,439,10,802,55,92,6,yes,,,,,,,
160,Shahbaz Khan,QAT 2024,,3,,,212,10,467,37,0,35,7,26,6,no,,,,,,,
160,Shahbaz Khan,QAT 2024,26,1,5,3,101,10,274,150,10,358,57,111,5,yes,,,,,,,
160,Shahbaz Khan,QAT 2024,,3,,,122,10,325,76,2,44,0,2,5,yes,,,,,,,
160,Shahbaz Khan,QAT 2024,31,1,5,2,187,10,350,343,10,556,1,6,5,yes,,,,,,,
160,Shahbaz Khan,QAT 2024,,3,,,118,8,204,,,,2,7,5,yes,,,,,,,
160,Shahbaz Khan,QAT 2024,45,2,5,6,438,10,732,144,10,418,0,1,5,yes,,,,,,,
160,Shahbaz Khan,QAT 2024,,4,,,,,,169,10,295,,,,,,,,,,,
161,Jalat Khan,QAT 2024,7,1,5,4,147,10,297,60,10,161,12,42,8,yes,,,,,,,
161,Jalat Khan,QAT 2024,,3,,,115,10,236,206,1,414,5,21,8,yes,,102,34,0,2,0,
161,Jalat Khan,QAT 2024,18,1,5,1,263,10,453,439,10,802,2,11,8,yes,,198,98,4,4,"2,6,8,9",
161,Jalat Khan,QAT 2024,,3,,,212,10,467,37,0,35,16,51,8,no,,,,,,,
161,Jalat Khan,QAT 2024,26,1,5,3,101,10,274,150,10,358,11,40,8,yes,,64,32,3,2,"5,10,11",
161,Jalat Khan,QAT 2024,,3,,,122,10,325,76,2,44,6,15,8,Yes,,8,0,16,0,0,
161,Jalat Khan,QAT 2024,31,1,5,2,187,10,350,343,10,556,0,5,8,yes,,150,65,4,5,"1,2,6,8,9",
161,Jalat Khan,QAT 2024,,3,,,118,8,204,,,,13,26,8,yes,,,,,,,
161,Jalat Khan,QAT 2024,45,2,5,6,438,10,732,144,10,418,71,105,6,yes,,166,28,5,13,"4,6,8,9,11",
161,Jalat Khan,QAT 2024,,4,,,,,,169,10,295,,,,,,49,18,2,1,"7,10",
162,Hazrat Wali,QAT 2024,7,1,5,4,147,10,297,60,10,161,14,20,2,yes,,,,,,,
162,Hazrat Wali,QAT 2024,,3,,,115,10,236,206,1,414,17,22,2,yes,,,,,,,
162,Hazrat Wali,QAT 2024,18,1,5,1,263,10,453,439,10,802,31,59,2,yes,,,,,,,
162,Hazrat Wali,QAT 2024,,3,,,212,10,467,37,0,35,26,33,2,yes,,,,,,,
162,Hazrat Wali,QAT 2024,26,1,5,3,101,10,274,150,10,358,,,,,,,,,,,
162,Hazrat Wali,QAT 2024,,3,,,122,10,325,76,2,44,,,,,,,,,,,
162,Hazrat Wali,QAT 2024,31,1,5,2,187,10,350,343,10,556,3,10,1,yes,,,,,,,
162,Hazrat Wali,QAT 2024,,3,,,118,8,204,,,,23,29,3,yes,,,,,,,
162,Hazrat Wali,QAT 2024,45,2,5,6,438,10,732,144,10,418,,,,,,,,,,,
162,Hazrat Wali,QAT 2024,,4,,,,,,169,10,295,,,,,,,,,,,
163,Nadeem Ahmed,QAT 2024,7,1,5,4,147,10,297,60,10,161,,,,Did not play,,,,,,,
163,Nadeem Ahmed,QAT 2024,,3,,,115,10,236,206,1,414,,,,,,,,,,,
163,Nadeem Ahmed,QAT 2024,18,1,5,1,263,10,453,439,10,802,,,,,,,,,,,
163,Nadeem Ahmed,QAT 2024,,3,,,212,10,467,37,0,35,,,,,,,,,,,
163,Nadeem Ahmed,QAT 2024,26,1,5,3,101,10,274,150,10,358,2,6,7,yes,,,,,,,
163,Nadeem Ahmed,QAT 2024,,3,,,122,10,325,76,2,44,46,121,7,no,,,,,,,
163,Nadeem Ahmed,QAT 2024,31,1,5,2,187,10,350,343,10,556,38,94,6,yes,,,,,,,
163,Nadeem Ahmed,QAT 2024,,3,,,118,8,204,,,,1,11,6,yes,,,,,,,
163,Nadeem Ahmed,QAT 2024,45,2,5,6,438,10,732,144,10,418,18,28,3,yes,,,,,,,
163,Nadeem Ahmed,QAT 2024,,4,,,,,,169,10,295,,,,,,,,,,,
164,Mohammad Idrees,National T-20 2024,9,1,4,3,138,9,127,140,3,103,7,8,8,Not out,,,,,,,
164,Mohammad Idrees,National T-20 2024,20,1,4,5,129,7,123,114,7,124,6,2,8,Caught,,13,10,1,,1,
164,Mohammad Idrees,National T-20 2024,28,1,4,1,86,8,122,88,0,56,13,15,8,Not out,,6,18,,,,
164,Mohammad Idrees,National T-20 2024,32,2,4,2,113,10,133,239,2,124,,,,,,,,,,,
164,Mohammad Idrees,QAT 2024,7,1,5,4,147,10,297,60,10,161,0,7,9,yes,,30,9,3,3,"5,7,9",
164,Mohammad Idrees,QAT 2024,,3,,,115,10,236,206,1,414,3,15,9,yes,,96,53,1,2,1,
164,Mohammad Idrees,QAT 2024,18,1,5,1,263,10,453,439,10,802,,,,,,,,,,,
164,Mohammad Idrees,QAT 2024,,3,,,212,10,467,37,0,35,,,,,,,,,,,
164,Mohammad Idrees,QAT 2024,26,1,5,3,101,10,274,150,10,358,4,42,9,yes,,96,21,2,6,"2,6",
164,Mohammad Idrees,QAT 2024,,3,,,122,10,325,76,2,44,0,4,9,yes,,12,26,0,0,0,
164,Mohammad Idrees,QAT 2024,31,1,5,2,187,10,350,343,10,556,2,16,10,no,,184,115,4,4,"4,5,9,10",
164,Mohammad Idrees,QAT 2024,,3,,,118,8,204,,,,0,9,10,no,,,,,,,
164,Mohammad Idrees,QAT 2024,45,2,5,6,438,10,732,144,10,418,50,181,8,yes,,78,42,0,4,0,
164,Mohammad Idrees,QAT 2024,,4,,,,,,169,10,295,,,,,,54,50,0,1,0,
165,Najeebullah Achakzai,National T-20 2024,9,1,4,3,138,9,127,140,3,103,2,2,11,Not out,,7,15,,,,
165,Najeebullah Achakzai,National T-20 2024,20,1,4,5,129,7,123,114,7,124,,,,,,26,16,2,,"2,7",
165,Najeebullah Achakzai,National T-20 2024,28,1,4,1,86,8,122,88,0,56,5,9,10,Not out,,12,22,,,,
165,Najeebullah Achakzai,National T-20 2024,32,2,4,2,113,10,133,239,2,124,1,1,11,Not out,,25,54,1,,2,
165,Najeebullah Achakzai,QAT 2024,7,1,5,4,147,10,297,60,10,161,2,6,11,yes,,59,13,6,3,"1,2,3,4,6,11",
165,Najeebullah Achakzai,QAT 2024,,3,,,115,10,236,206,1,414,0,1,11,yes,,108,58,0,5,0,
165,Najeebullah Achakzai,QAT 2024,18,1,5,1,263,10,453,439,10,802,5,15,10,yes,,130,82,3,3,"1,7,11",
165,Najeebullah Achakzai,QAT 2024,,3,,,212,10,467,37,0,35,0,6,11,yes,,17,19,0,0,0,
165,Najeebullah Achakzai,QAT 2024,26,1,5,3,101,10,274,150,10,358,,,,,,,,,,,
165,Najeebullah Achakzai,QAT 2024,,3,,,122,10,325,76,2,44,,,,,,,,,,,
165,Najeebullah Achakzai,QAT 2024,31,1,5,2,187,10,350,343,10,556,,,,,,,,,,,
165,Najeebullah Achakzai,QAT 2024,,3,,,118,8,204,,,,,,,,,,,,,,
165,Najeebullah Achakzai,QAT 2024,45,2,5,6,438,10,732,144,10,418,0,1,11,yes,,84,36,4,4,"2,3,5,10",
165,Najeebullah Achakzai,QAT 2024,,4,,,,,,169,10,295,,,,,,96,27,3,9,"2,3,4",
166,Gohar Faiz,QAT 2024,7,1,5,4,147,10,297,60,10,161,5,9,10,yes,,72,32,1,5,8,
166,Gohar Faiz,QAT 2024,,3,,,115,10,236,206,1,414,4,3,10,no,,90,39,0,3,0,
166,Gohar Faiz,QAT 2024,18,1,5,1,263,10,453,439,10,802,36,44,9,yes,,174,88,0,6,0,
166,Gohar Faiz,QAT 2024,,3,,,212,10,467,37,0,35,13,24,9,yes,,,,,,,
166,Gohar Faiz,QAT 2024,26,1,5,3,101,10,274,150,10,358,7,23,10,yes,,138,49,4,9,"3,4,7,8",
166,Gohar Faiz,QAT 2024,,3,,,122,10,325,76,2,44,5,28,10,yes,,24,34,2,0,"1,3",
166,Gohar Faiz,QAT 2024,31,1,5,2,187,10,350,343,10,556,0,6,11,yes,,138,96,1,0,3,
166,Gohar Faiz,QAT 2024,,3,,,118,8,204,,,,,,,,,,,,,,
166,Gohar Faiz,QAT 2024,45,2,5,6,438,10,732,144,10,418,19,61,9,yes,,36,14,1,3,1,
166,Gohar Faiz,QAT 2024,,4,,,,,,169,10,295,17,33,1,yes,,60,30,1,4,1,
167,Kamran Khan,QAT 2024,7,1,5,4,147,10,297,60,10,161,9,24,3,yes,,,,,,,
167,Kamran Khan,QAT 2024,,3,,,115,10,236,206,1,414,29,63,3,yes,,,,,,,
167,Kamran Khan,QAT 2024,18,1,5,1,263,10,453,439,10,802,0,7,3,yes,,,,,,,
167,Kamran Khan,QAT 2024,,3,,,212,10,467,37,0,35,16,50,3,yes,,,,,,,
167,Kamran Khan,QAT 2024,26,1,5,3,101,10,274,150,10,358,,,,Did not play,,,,,,,
167,Kamran Khan,QAT 2024,,3,,,122,10,325,76,2,44,,,,,,,,,,,
167,Kamran Khan,QAT 2024,31,1,5,2,187,10,350,343,10,556,,,,,,,,,,,
167,Kamran Khan,QAT 2024,,3,,,118,8,204,,,,,,,,,,,,,,
167,Kamran Khan,QAT 2024,45,2,5,6,438,10,732,144,10,418,,,,,,,,,,,
167,Kamran Khan,QAT 2024,,4,,,,,,169,10,295,,,,,,,,,,,
168,Ikramullah Tareen,QAT 2024,7,1,5,4,147,10,297,60,10,161,,,,Did not play,,,,,,,
168,Ikramullah Tareen,QAT 2024,,3,,,115,10,236,206,1,414,,,,,,,,,,,
168,Ikramullah Tareen,QAT 2024,18,1,5,1,263,10,453,439,10,802,,,,,,,,,,,
168,Ikramullah Tareen,QAT 2024,,3,,,212,10,467,37,0,35,,,,,,,,,,,
168,Ikramullah Tareen,QAT 2024,26,1,5,3,101,10,274,150,10,358,,,,,,,,,,,
168,Ikramullah Tareen,QAT 2024,,3,,,122,10,325,76,2,44,,,,,,,,,,,
168,Ikramullah Tareen,QAT 2024,31,1,5,2,187,10,350,343,10,556,1,5,3,yes,,,,,,,
168,Ikramullah Tareen,QAT 2024,,3,,,118,8,204,,,,23,47,1,yes,,,,,,,
168,Ikramullah Tareen,QAT 2024,45,2,5,6,438,10,732,144,10,418,,,,,,,,,,,
168,Ikramullah Tareen,QAT 2024,,4,,,,,,169,10,295,,,,,,,,,,,
169,Naqeebullah WAPDA,QAT 2024,7,1,5,4,147,10,297,60,10,161,,,,,,,,,,,
169,Naqeebullah WAPDA,QAT 2024,,3,,,115,10,236,206,1,414,,,,,,,,,,,
169,Naqeebullah WAPDA,QAT 2024,18,1,5,1,263,10,453,439,10,802,2,5,11,no,,168,103,3,2,"3,4,5",
169,Naqeebullah WAPDA,QAT 2024,,3,,,212,10,467,37,0,35,2,4,10,yes,,18,17,0,0,0,
169,Naqeebullah WAPDA,QAT 2024,26,1,5,3,101,10,274,150,10,358,0,15,11,no,,72,43,1,1,1,
169,Naqeebullah WAPDA,QAT 2024,,3,,,122,10,325,76,2,44,0,35,11,yes,,,,,,,
169,Naqeebullah WAPDA,QAT 2024,31,1,5,2,187,10,350,343,10,556,,,,,,,,,,,
169,Naqeebullah WAPDA,QAT 2024,,3,,,118,8,204,,,,,,,,,,,,,,
169,Naqeebullah WAPDA,QAT 2024,45,2,5,6,438,10,732,144,10,418,,,,,,,,,,,
169,Naqeebullah WAPDA,QAT 2024,,4,,,,,,169,10,295,,,,,,,,,,,
169,Naqeebullah WAPDA,President's Cup One-Day 2024,2,2,1,3,239,2,38.5,238,10,50,,,,,,60,41,2,0,"3,5",
169,Naqeebullah WAPDA,President's Cup One-Day 2024,7,2,1,4,254,4,38,312,4,50,,,,,,54,86,0,0,0,
169,Naqeebullah WAPDA,President's Cup One-Day 2024,9,1,1,2,379,4,50,344,8,47,,,,,-,,,,,,
169,Naqeebullah WAPDA,President's Cup One-Day 2024,17,2,1,2,259,10,45.3,333,6,50,5,9,10,Yes,,60,44,1,1,2,
